Nombre,Candidato,Score_nombre,Dirección,Dirección_candidato,Score_dirección
Colegio Mixto Bilingue Britannia,Colegio Mixto Biligue Britannia,98.41269841269842,ALDEA EL NARANJO,ALDEA EL NARANJO,100.0
Instituto Tecnológico Vocacional Marco Tulio de la Cruz Morales,Instituto Tecnologico Vocacional Marco Tulio de la Cruz Morales,98.41269841269842,"2A. CALLE 4 - 45 ZONA 4, BARRIO SAN FELIPE","2A. CALLE ZONA 4, BARRIO SAN FELIPE",90.9090909090909
Liceo Mixto Bilingüe Canadiense,Liceo Mixto Binlingüe Canadiense,98.41269841269842,6A. CALLE Y 4A. AVENIDA,6A. CALLE Y 4A. AVENIDA,100.0
Liceo Mixto Bilingüe Canadiense,Liceo Mixto Binlingüe Canadiense,98.41269841269842,6A. CALLE Y 4A. AVENIDA,6A. CALLE Y 4A. AVENIDA,100.0
Instituto Tecnologico Vocacional Marco Tulio de la Cruz Morales,Instituto Tecnológico Vocacional Marco Tulio de la Cruz Morales,98.41269841269842,"2A. CALLE 4 - 45 ZONA 4, BARRIO SAN FELIPE","2A. CALLE 4 - 45 ZONA 4, BARRIO SAN FELIPE",100.0
Instituto Tecnológico Vocacional Marco Tulio de la Cruz Morales,Instituto Tecnologico Vocacional Marco Tulio de la Cruz Morales,98.41269841269842,"2A. CALLE 4 - 45 ZONA 4, BARRIO SAN FELIPE","2A. CALLE ZONA 4, BARRIO SAN FELIPE",90.9090909090909
Instituto Tecnológico Vocacional Marco Tulio de la Cruz Morales,Instituto Tecnologico Vocacional Marco Tulio de la Cruz Morales,98.41269841269842,"2A. CALLE 4 - 45 ZONA 4, BARRIO SAN FELIPE","2A. CALLE 4 - 45 ZONA 4, BARRIO SAN FELIPE",100.0
Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro de Estudios Tecnicos y Avanzados de Chimaltenango No. 2,Centro de Estudios Técnicos y Avanzados de Chimaltenango No. 2,98.38709677419355,3A. CALLE 6 - 125 ZONA 4,3A. CALLE 6 - 125 ZONA 4,100.0
Centro Educativo de Estudios Integrados San Sebastian Ceediss,Centro Educativo de Estudios Integrados San Sebastián Ceediss,98.36065573770492,KM. 184 CANTÓN PUCA,KM 184 CANTÓN PUCA,97.2972972972973
Centro Educativo de Estudios Integrados San Sebastian Ceediss,Centro Educativo de Estudios Integrados San Sebastián Ceediss,98.36065573770492,KM. 184 CANTÓN PUCA,KM. 184 CANTÓN PUCA,100.0
Centro Educativo de Estudios Integrados San Sebastian Ceediss,Centro Educativo de Estudios Integrados San Sebastián Ceediss,98.36065573770492,KM. 184 CANTÓN PUCA,KM. 184 CANTÓN PUCA,100.0
Centro Educativo de Estudios Integrados San Sebastian Ceediss,Centro Educativo de Estudios Integrados San Sebastián Ceediss,98.36065573770492,KM. 184 CANTÓN PUCA,KM 184 CANTÓN PUCA,97.2972972972973
Colegio Privado Mixto Imperial2,Colegio Privado Mixto Imperial,98.36065573770492,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Colegio Privado Mixto Imperial2,Colegio Privado Mixto Imperial,98.36065573770492,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Colegio Privado Mixto Imperial,Colegio Privado Mixto Imperial2,98.36065573770492,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Colegio Privado Mixto Imperial2,Colegio Privado Mixto Imperial,98.36065573770492,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Colegio Privado Mixto Imperial,Colegio Privado Mixto Imperial2,98.36065573770492,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Centro Educativo de Estudios Integrados San Sebastián Ceediss,Centro Educativo de Estudios Integrados San Sebastian Ceediss,98.36065573770492,KM. 184 CANTÓN PUCA,KM. 184 CANTÓN PUCA,100.0
Centro Educativo de Estudios Integrados San Sebastián Ceediss,Centro Educativo de Estudios Integrados San Sebastian Ceediss,98.36065573770492,KM. 184 CANTÓN PUCA,KM. 184 CANTÓN PUCA,100.0
Centro Educativo de Estudios Integrados San Sebastián Ceediss,Centro Educativo de Estudios Integrados San Sebastian Ceediss,98.36065573770492,KM 184 CANTÓN PUCA,KM. 184 CANTÓN PUCA,97.2972972972973
Centro Educativo de Estudios Integrados San Sebastián Ceediss,Centro Educativo de Estudios Integrados San Sebastian Ceediss,98.36065573770492,KM 184 CANTÓN PUCA,KM. 184 CANTÓN PUCA,97.2972972972973
Colegio Privado Mixto Imperial,Colegio Privado Mixto Imperial2,98.36065573770492,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Instituto Mixto de Magisterio Bilingüe San Antonio de Padua,Instituto Mixto de Magisterio Bilingue San Antonio de Padua,98.30508474576271,BARRIO SANTA MARIA,BARRIO SANTA MARIA,100.0
Instituto Tecnológico Moderno,Instituto Tecnológico Moderno.,98.30508474576271,MANZANA 34 LOTE 412 ZONA 03 COLONIA EL MANGO,"MANZANA 34, LOTE 412 ZONA 3, COLONIA EL MANGO",96.62921348314607
Instituto Tecnico Industrial para Varones de Quetzaltenango,Instituto Técnico Industrial para Varones de Quetzaltenango,98.30508474576271,"0 CALLE Y 36 AVENIDA ZONA 8, BARRIO GARIBALDI",0 CALLE Y 36 AVENIDA ZONA 8 BARRIO GARIBALDI,98.87640449438202
Instituto Mixto de Magisterio Bilingüe San Antonio de Padua,Instituto Mixto de Magisterio Bilingue San Antonio de Padua,98.30508474576271,BARRIO SANTA MARÍA,BARRIO SANTA MARIA,94.44444444444444
Instituto Mixto de Magisterio Bilingue San Antonio de Padua,Instituto Mixto de Magisterio Bilingüe San Antonio de Padua,98.30508474576271,BARRIO SANTA MARIA,BARRIO SANTA MARIA,100.0
Instituto Tecnología y Ciencia,Instituto Tecnolgía y Ciencia,98.30508474576271,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL","VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL.",90.56603773584906
Instituto Tecnología y Ciencia,Instituto Tecnolgía y Ciencia,98.30508474576271,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL","VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL.",90.56603773584906
Instituto Tecnolgía y Ciencia,Instituto Tecnología y Ciencia,98.30508474576271,"VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL.","VILLA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL",98.0
Instituto Tecnología y Ciencia,Instituto Tecnolgía y Ciencia,98.30508474576271,"VILLA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL","VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL.",98.0
Instituto Tecnolgía y Ciencia,Instituto Tecnología y Ciencia,98.30508474576271,"VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL.","VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",90.56603773584906
Escuela Privada Mixta de Formacion Artística Quetzaltenango,Escuela Privada Mixta de Formación Artística Quetzaltenango,98.30508474576271,11 CALLE 19 - 19 ZONA 1,11 CALLE 19 - 19 ZONA 1,100.0
Escuela Privada Mixta de Formación Artística Quetzaltenango,Escuela Privada Mixta de Formacion Artística Quetzaltenango,98.30508474576271,11 CALLE 19 - 19 ZONA 1,11 CALLE 19 - 19 ZONA 1,100.0
Escuela Privada Mixta de Formacion Artística Quetzaltenango,Escuela Privada Mixta de Formacion Artistica Quetzaltenango,98.30508474576271,11 CALLE 19 - 19 ZONA 1,11 CALLE 19 - 19 ZONA 1,100.0
Instituto Técnico Industrial para Varones de Quetzaltenango,Instituto Tecnico Industrial para Varones de Quetzaltenango,98.30508474576271,0 CALLE Y 36 AVENIDA ZONA 8 BARRIO GARIBALDI,"0 CALLE Y 36 AVENIDA ZONA 8, BARRIO GARIBALDI",98.87640449438202
Escuela Privada Mixta de Formacion Artística Quetzaltenango,Escuela Privada Mixta de Formacion Artistica Quetzaltenango,98.30508474576271,11 CALLE 19 - 19 ZONA 1,11 CALLE 19 - 19 ZONA 1,100.0
Instituto Mixto de Magisterio Bilingue San Antonio de Padua,Instituto Mixto de Magisterio Bilingüe San Antonio de Padua,98.30508474576271,BARRIO SANTA MARIA,BARRIO SANTA MARÍA,94.44444444444444
Colegio Educativo Licda. Kimberly Mazariegos Enríquez No. 1,Colegio Educativo Licda. Kimberly Mazariegos Enríquez No. 2,98.30508474576271,8VA. CALLE 11 - 25 ZONA. 19 COL. LA FLORIDA,8VA. CALLE 11 - 22 ZONA. 19 COL. LA FLORIDA,97.67441860465115
Colegio Educativo Licda. Kimberly Mazariegos Enríquez No. 2,Colegio Educativo Licda. Kimberly Mazariegos Enríquez No. 1,98.30508474576271,8VA. CALLE 11 - 22 ZONA. 19 COL. LA FLORIDA,8VA. CALLE 11 - 25 ZONA. 19 COL. LA FLORIDA,97.67441860465115
Instituto Tecnológico Moderno.,Instituto Tecnológico Moderno,98.30508474576271,"MANZANA 34, LOTE 412 ZONA 3, COLONIA EL MANGO",MANZANA 34 LOTE 412 ZONA 03 COLONIA EL MANGO,96.62921348314607
Instituto Tecnolgía y Ciencia,Instituto Tecnología y Ciencia,98.30508474576271,"VILA CHINITO, KM. 143 FRENTE AL HOSPITAL NACIONAL.","VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",90.56603773584906
Escuela Privada Mixta de Formacion Artistica Quetzaltenango,Escuela Privada Mixta de Formacion Artística Quetzaltenango,98.30508474576271,11 CALLE 19 - 19 ZONA 1,11 CALLE 19 - 19 ZONA 1,100.0
Escuela Privada Mixta de Formacion Artistica Quetzaltenango,Escuela Privada Mixta de Formacion Artística Quetzaltenango,98.30508474576271,11 CALLE 19 - 19 ZONA 1,11 CALLE 19 - 19 ZONA 1,100.0
Colegio Mixto Bilingue Intercultural Hermano Oscar Azmitia,Colegio Mixto Bilingüe Intercultural Hermano Oscar Azmitia,98.27586206896551,BARRIO SAN FRANCISCO,BARRRIO SAN FRANCISCO,97.5609756097561
Colegio Mixto Bilingüe Intercultural Hermano Oscar Azmitia,Colegio Mixto Bilingue Intercultural Hermano Oscar Azmitia,98.27586206896551,BARRRIO SAN FRANCISCO,BARRIO SAN FRANCISCO,97.5609756097561
Colegio Mixto Bilingue Intercultural Hermano Oscar Azmitia,Colegio Mixto Bilingüe Intercultural Hermano Oscar Azmitia,98.27586206896551,BARRIO SAN FRANCISCO,BARRRIO SAN FRANCISCO,97.5609756097561
Colegio Mixto Bilingüe Intercultural Hermano Oscar Azmitia,Colegio Mixto Bilingue Intercultural Hermano Oscar Azmitia,98.27586206896551,BARRRIO SAN FRANCISCO,BARRIO SAN FRANCISCO,97.5609756097561
Tecnologico Pre-universitario,Tecnologico Preuniversitario,98.24561403508771,3ERA. CALLE 7 - 54 ZONA 3,3 CALLE 7 - 54 ZONA 3,91.30434782608697
Tecnologico Pre-universitario,Tecnologico Preuniversitario,98.24561403508771,3ERA. CALLE 7 - 54 ZONA 3,3A. CALLE 7 - 54 ZONA 3,95.83333333333334
Tecnologico Pre-universitario,Tecnologico Preuniversitario,98.24561403508771,3ERA. CALLE 7 - 54 ZONA 3,3ERA. CALLE 7 - 54 ZONA 3,100.0
Tecnologico Pre-universitario,Tecnologico Preuniversitario,98.24561403508771,3ERA. CALLE 7 - 54 ZONA 3,3ERA. CALLE 7 - 54 ZONA 3,100.0
Instituto Tecnico Particular de Diversificado -intecpadi-,Instituto Técnico Particular de Diversificado -intecpadi-,98.24561403508771,"5A. CALLE 5 - 43, ZONA 1",5TA. CALLE 5 - 43 ZONA 1,95.83333333333334
Colegio Mixto la Oportunidad.,Colegio Mixto la Oportunidad,98.24561403508771,2A. AVENIDA 6 - 21 ZONA 1. INSTALCIONES DEL INSTITUTO DE EDUCACIÓN DIVERSIFICADA,2A AVENIDA 6 - 21 ZONA 1 INSTALCIONES DEL INSTITUTO DE EDUCACIÓN DIVERSIFICADA,98.73417721518987
Tecnologico Preuniversitario,Tecnologico Pre-universitario,98.24561403508771,3 CALLE 7 - 54 ZONA 3,3ERA. CALLE 7 - 54 ZONA 3,91.30434782608697
Colegio Mixto la Oportunidad,Colegio Mixto la Oportunidad.,98.24561403508771,2A AVENIDA 6 - 21 ZONA 1 INSTALCIONES DEL INSTITUTO DE EDUCACIÓN DIVERSIFICADA,2A. AVENIDA 6 - 21 ZONA 1. INSTALCIONES DEL INSTITUTO DE EDUCACIÓN DIVERSIFICADA,98.73417721518987
Colegio Ejecutivo Pre-universitario en Computación Classe,Colegio Ejecutivo Pre-universitario en Computacion Classe,98.24561403508771,"8A. CALLE A 0 - 98, ZONA 6","8A. CALLE A 0 - 98, ZONA 6",100.0
Colegio Ejecutivo Pre-universitario en Computación Classe,Colegio Ejecutivo Pre-universitario en Computacion Classe,98.24561403508771,"8A. CALLE A 0 - 98, ZONA 6","8A. CALLE A 0 - 98, ZONA 6",100.0
Colegio Ejecutivo Pre-universitario en Computacion Classe,Colegio Ejecutivo Pre-universitario en Computación Classe,98.24561403508771,"8A. CALLE A 0 - 98, ZONA 6","8A. CALLE A 0 - 98, ZONA 6",100.0
Colegio Privado Mixto Elohim,Colegio Privado Mixto Elhohim,98.24561403508771,CANTÓN VISTA HERMOSA,CANTÓN VISTA HERMOSA,100.0
Instituto Técnico Particular de Diversificado -intecpadi-,Instituto Tecnico Particular de Diversificado -intecpadi-,98.24561403508771,5TA. CALLE 5 - 43 ZONA 1,"5A. CALLE 5 - 43, ZONA 1",95.83333333333334
Colegio Privado Mixto Elhohim,Colegio Privado Mixto Elohim,98.24561403508771,CANTÓN VISTA HERMOSA,CANTÓN VISTA HERMOSA,100.0
Colegio Ejecutivo Pre-universitario en Computacion Classe,Colegio Ejecutivo Pre-universitario en Computación Classe,98.24561403508771,"8A. CALLE A 0 - 98, ZONA 6","8A. CALLE A 0 - 98, ZONA 6",100.0
Instituto Técnico Particular de Diversificado -intecpadi-,Instituto Tecnico Particular de Diversificado -intecpadi-,98.24561403508771,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Instituto Técnico Particular de Diversificado -intecpadi-,Instituto Tecnico Particular de Diversificado -intecpadi-,98.24561403508771,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Tecnologico Preuniversitario,Tecnologico Pre-universitario,98.24561403508771,3ERA. CALLE 7 - 54 ZONA 3,3ERA. CALLE 7 - 54 ZONA 3,100.0
Tecnologico Preuniversitario,Tecnologico Pre-universitario,98.24561403508771,3A. CALLE 7 - 54 ZONA 3,3ERA. CALLE 7 - 54 ZONA 3,95.83333333333334
Tecnologico Preuniversitario,Tecnologico Pre-universitario,98.24561403508771,3ERA. CALLE 7 - 54 ZONA 3,3ERA. CALLE 7 - 54 ZONA 3,100.0
Instituto Tecnico Particular de Diversificado -intecpadi-,Instituto Técnico Particular de Diversificado -intecpadi-,98.24561403508771,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Instituto Tecnico Particular de Diversificado -intecpadi-,Instituto Técnico Particular de Diversificado -intecpadi-,98.24561403508771,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Instituto Técnico Particular de Diversificado -intecpadi-,Instituto Tecnico Particular de Diversificado -intecpadi-,98.24561403508771,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Instituto Tecnico Particular de Diversificado -intecpadi-,Instituto Técnico Particular de Diversificado -intecpadi-,98.24561403508771,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Instituto de Educación a Distancia la Escuela en Su Casa,Instituto de Educacion a Distancia la Escuela en Su Casa,98.21428571428571,"21A. AVENIDA 33 - 58, COLONIA SANTA ELISA ZONA 12","21A. AVENIDA 33 - 58, COLONIA SANTA ELISA ZONA 12",100.0
Colegio Particular Mixto Centro Integral Sistemático Cis,Colegio Particular Mixto Centro Integral Sistematico Cis,98.21428571428571,BARRIO SANTIAGO,BARRIO SANTIAGO,100.0
Liceo Cristiano con Orientación Universitaria el Shaddai,Liceo Cristiano con Orientacion Universitaria el Shaddai,98.21428571428571,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO.","BULEVAR 25 DE JUNIO Y 9A. AVENIDA ZONA 1, BARRIO SAN FRANCISCO.",98.38709677419355
Liceo Cristiano con Orientación Universitaria el Shaddai,Liceo Cristiano con Orientacion Universitaria el Shaddai,98.21428571428571,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO","BULEVAR 25 DE JUNIO Y 9A. AVENIDA ZONA 1, BARRIO SAN FRANCISCO.",97.5609756097561
Instituto de Educacion a Distancia la Escuela en Su Casa,Instituto de Educación a Distancia la Escuela en Su Casa,98.21428571428571,"21A. AVENIDA 33 - 58, COLONIA SANTA ELISA","21A. AVENIDA 33 - 58, COLONIA SANTA ELISA ZONA 12",91.11111111111111
Instituto de Educación a Distancia la Escuela en Su Casa,Instituto de Educacion a Distancia la Escuela en Su Casa,98.21428571428571,"21A. AVENIDA 33 - 58, COLONIA SANTA ELISA ZONA 12","21A. AVENIDA 33 - 58, COLONIA SANTA ELISA",91.11111111111111
Colegio Particular Mixto Centro Integral Sistematico Cis,Colegio Particular Mixto Centro Integral Sistemático Cis,98.21428571428571,BARRIO SANTIAGO,BARRIO SANTIAGO,100.0
Liceo Cristiano con Orientacion Universitaria el Shaddai,Liceo Cristiano con Orientación Universitaria el Shaddai,98.21428571428571,"BULEVAR 25 DE JUNIO Y 9A. AVENIDA ZONA 1, BARRIO SAN FRANCISCO.","BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO.",98.38709677419355
Liceo Cristiano con Orientación Universitaria el Shaddai,Liceo Cristiano con Orientacion Universitaria el Shaddai,98.21428571428571,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO.",BOULEVARD 25 DE JUNIO Y 9A.AVENIDA ZONA I BARRIO SAN FRANCISCO,91.05691056910568
Liceo Cristiano con Orientacion Universitaria el Shaddai,Liceo Cristiano con Orientación Universitaria el Shaddai,98.21428571428571,BOULEVARD 25 DE JUNIO 9AV ZONA 1 BARRIO SAN FRANCISCO,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO",90.2654867256637
Liceo Cristiano con Orientacion Universitaria el Shaddai,Liceo Cristiano con Orientación Universitaria el Shaddai,98.21428571428571,BOULEVARD 25 DE JUNIO Y 9A.AVENIDA ZONA I BARRIO SAN FRANCISCO,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO",91.80327868852459
Liceo Cristiano con Orientacion Universitaria el Shaddai,Liceo Cristiano con Orientación Universitaria el Shaddai,98.21428571428571,BOULEVARD 25 DE JUNIO Y 9A.AVENIDA ZONA I BARRIO SAN FRANCISCO,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO.",91.05691056910568
Instituto de Educacion a Distancia la Escuela en Su Casa,Instituto de Educación a Distancia la Escuela en Su Casa,98.21428571428571,"21A. AVENIDA 33 - 58, COLONIA SANTA ELISA ZONA 12","21A. AVENIDA 33 - 58, COLONIA SANTA ELISA ZONA 12",100.0
Liceo Cristiano con Orientacion Universitaria el Shaddai,Liceo Cristiano con Orientación Universitaria el Shaddai,98.21428571428571,"BULEVAR 25 DE JUNIO Y 9A. AVENIDA ZONA 1, BARRIO SAN FRANCISCO.","BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO",97.5609756097561
Liceo Cristiano con Orientación Universitaria el Shaddai,Liceo Cristiano con Orientacion Universitaria el Shaddai,98.21428571428571,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO",BOULEVARD 25 DE JUNIO Y 9A.AVENIDA ZONA I BARRIO SAN FRANCISCO,91.80327868852459
Liceo Cristiano con Orientación Universitaria el Shaddai,Liceo Cristiano con Orientacion Universitaria el Shaddai,98.21428571428571,"BULEVAR 25 DE JUNIO Y 9 AVENIDA ZONA 1, BARRIO SAN FRANCISCO",BOULEVARD 25 DE JUNIO 9AV ZONA 1 BARRIO SAN FRANCISCO,90.2654867256637
Instituto Tecnico Particular de Diversificado Intecpadi,Instituto Técnico Particular de Diversificado Intecpadi,98.18181818181819,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Instituto Técnico Particular de Diversificado Intecpadi,Instituto Tecnico Particular de Diversificado Intecpadi,98.18181818181819,5TA. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,100.0
Liceo Profesional en Computacion y Ciencias Comerciales,Liceo Profesional en Computación y Ciencias Comerciales,98.18181818181819,2A. AVENIDA 10 - 69,2A. AVENIDA 10 - 69,100.0
